"Accession","Organism","Genome assembly","Donor sex","Donor age","File download url"
"GSM2828852","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828852/suppl/GSM2828852_ENCFF769MWV_peaks_hg19.bed.gz"
"GSM2828851","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828851/suppl/GSM2828851_ENCFF622THV_peaks_hg19.bed.gz"
"GSM2828845","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828845/suppl/GSM2828845_ENCFF749UHD_peaks_GRCh38.bed.gz"
"GSM2828844","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828844/suppl/GSM2828844_ENCFF741ZBS_peaks_GRCh38.bed.gz"
"GSM2828832","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828832/suppl/GSM2828832_ENCFF486DBE_peaks_GRCh38.bed.gz"
"GSM2828831","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828831/suppl/GSM2828831_ENCFF377MIJ_peaks_GRCh38.bed.gz"
"GSM2828804","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828804/suppl/GSM2828804_ENCFF649WHI_peaks_GRCh38.bed.gz"
"GSM2828786","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828786/suppl/GSM2828786_ENCFF816KBT_peaks_hg19.bed.gz"
"GSM2828785","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828785/suppl/GSM2828785_ENCFF987CKN_peaks_GRCh38.bed.gz"
"GSM2828784","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828784/suppl/GSM2828784_ENCFF772XDS_peaks_hg19.bed.gz"
"GSM2828783","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828783/suppl/GSM2828783_ENCFF795UBE_peaks_GRCh38.bed.gz"
"GSM2828646","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828646/suppl/GSM2828646_ENCFF814MDL_peaks_GRCh38.bed.gz"
"GSM2828645","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828645/suppl/GSM2828645_ENCFF921LEX_peaks_hg19.bed.gz"
"GSM2828644","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828644/suppl/GSM2828644_ENCFF768USG_peaks_hg19.bed.gz"
"GSM2828643","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828643/suppl/GSM2828643_ENCFF587MUY_peaks_hg19.bed.gz"
"GSM2828433","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828433/suppl/GSM2828433_ENCFF510ADW_peaks_GRCh38.bed.gz"
"GSM2828432","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828432/suppl/GSM2828432_ENCFF847LNA_peaks_hg19.bed.gz"
"GSM2828999","Homo sapiens","GRCh38","male","37 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828999/suppl/GSM2828999_ENCFF779QTR_peaks_hg19.bed.gz"
"GSM2828998","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828998/suppl/GSM2828998_ENCFF940SAZ_peaks_GRCh38.bed.gz"
"GSM2828997","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828997/suppl/GSM2828997_ENCFF621KDY_peaks_hg19.bed.gz"
"GSM2828996","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828996/suppl/GSM2828996_ENCFF887IUA_peaks_GRCh38.bed.gz"
"GSM2828995","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828995/suppl/GSM2828995_ENCFF602ZDR_peaks_GRCh38.bed.gz"
"GSM2828994","Homo sapiens","GRCh38","female","69 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828994/suppl/GSM2828994_ENCFF901ZBM_peaks_GRCh38.bed.gz"
"GSM2828993","Homo sapiens","GRCh38","female","69 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828993/suppl/GSM2828993_ENCFF949ZLO_peaks_GRCh38.bed.gz"
"GSM2828988","Homo sapiens","GRCh38","female","4 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828988/suppl/GSM2828988_ENCFF748SCA_peaks_GRCh38.bed.gz"
"GSM2828987","Homo sapiens","GRCh38","female","4 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828987/suppl/GSM2828987_ENCFF592OPP_peaks_hg19.bed.gz"
"GSM2828986","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828986/suppl/GSM2828986_ENCFF527RRN_peaks_GRCh38.bed.gz"
"GSM2828985","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828985/suppl/GSM2828985_ENCFF750PHG_peaks_GRCh38.bed.gz"
"GSM2828979","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828979/suppl/GSM2828979_ENCFF444WJL_peaks_GRCh38.bed.gz"
"GSM2828978","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828978/suppl/GSM2828978_ENCFF838ZYK_peaks_GRCh38.bed.gz"
"GSM2828977","Homo sapiens","GRCh38","female","51 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828977/suppl/GSM2828977_ENCFF451VDG_pseudoreplicated_idr_thresholded_peaks_hg19.bed.gz"
"GSM2828975","Homo sapiens","GRCh38","female","51 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828975/suppl/GSM2828975_ENCFF719VDM_pseudoreplicated_idr_thresholded_peaks_GRCh38.bed.gz"
"GSM2828970","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828970/suppl/GSM2828970_ENCFF895WCF_peaks_GRCh38.bed.gz"
"GSM2828969","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828969/suppl/GSM2828969_ENCFF954EOW_peaks_hg19.bed.gz"
"GSM2828965","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828965/suppl/GSM2828965_ENCFF813QIG_peaks_hg19.bed.gz"
"GSM2828964","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828964/suppl/GSM2828964_ENCFF477OXP_peaks_hg19.bed.gz"
"GSM2828963","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828963/suppl/GSM2828963_ENCFF683IDH_peaks_GRCh38.bed.gz"
"GSM2828962","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828962/suppl/GSM2828962_ENCFF936FBJ_peaks_hg19.bed.gz"
"GSM2828957","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828957/suppl/GSM2828957_ENCFF840UUG_peaks_hg19.bed.gz"
"GSM2828956","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828956/suppl/GSM2828956_ENCFF871UBF_peaks_GRCh38.bed.gz"
"GSM2828952","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828952/suppl/GSM2828952_ENCFF828MTJ_peaks_hg19.bed.gz"
"GSM2828951","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828951/suppl/GSM2828951_ENCFF420BNC_peaks_hg19.bed.gz"
"GSM2828950","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828950/suppl/GSM2828950_ENCFF797HPJ_pseudoreplicated_idr_thresholded_peaks_hg19.bed.gz"
"GSM2828949","Homo sapiens","GRCh38","female","51 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828949/suppl/GSM2828949_ENCFF454DZP_pseudoreplicated_idr_thresholded_peaks_GRCh38.bed.gz"
"GSM2828941","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828941/suppl/GSM2828941_ENCFF513RYS_peaks_hg19.bed.gz"
"GSM2828940","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828940/suppl/GSM2828940_ENCFF764SAO_peaks_GRCh38.bed.gz"
"GSM2828939","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828939/suppl/GSM2828939_ENCFF802MVF_peaks_hg19.bed.gz"
"GSM2828938","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828938/suppl/GSM2828938_ENCFF668UKC_peaks_GRCh38.bed.gz"
"GSM2828935","Homo sapiens","GRCh38","not collected","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828935/suppl/GSM2828935_ENCFF856KPT_peaks_GRCh38.bed.gz"
"GSM2828934","Homo sapiens","GRCh38","not collected","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828934/suppl/GSM2828934_ENCFF961YNW_peaks_hg19.bed.gz"
"GSM2828933","Homo sapiens","GRCh38","male","32 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828933/suppl/GSM2828933_ENCFF698APF_peaks_GRCh38.bed.gz"
"GSM2828932","Homo sapiens","GRCh38","male","32 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828932/suppl/GSM2828932_ENCFF783JKF_peaks_hg19.bed.gz"
"GSM2828928","Homo sapiens","GRCh38","female","69 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828928/suppl/GSM2828928_ENCFF998CHH_peaks_hg19.bed.gz"
"GSM2828927","Homo sapiens","GRCh38","female","69 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828927/suppl/GSM2828927_ENCFF391ODX_peaks_hg19.bed.gz"
"GSM2828926","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828926/suppl/GSM2828926_ENCFF955QVX_peaks_hg19.bed.gz"
"GSM2828925","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828925/suppl/GSM2828925_ENCFF293GCU_peaks_GRCh38.bed.gz"
"GSM2828921","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828921/suppl/GSM2828921_ENCFF896ZBU_peaks_GRCh38.bed.gz"
"GSM2828919","Homo sapiens","GRCh38","male","54 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828919/suppl/GSM2828919_ENCFF483STZ_peaks_GRCh38.bed.gz"
"GSM2828918","Homo sapiens","GRCh38","male","37 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828918/suppl/GSM2828918_ENCFF880FUR_pseudoreplicated_idr_thresholded_peaks_GRCh38.bed.gz"
"GSM2828913","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828913/suppl/GSM2828913_ENCFF921ESK_peaks_hg19.bed.gz"
"GSM2828912","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828912/suppl/GSM2828912_ENCFF708GMS_peaks_GRCh38.bed.gz"
"GSM2828904","Homo sapiens","GRCh38","male","54 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828904/suppl/GSM2828904_ENCFF963PEH_pseudoreplicated_idr_thresholded_peaks_hg19.bed.gz"
"GSM2828900","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828900/suppl/GSM2828900_ENCFF618NMD_peaks_hg19.bed.gz"
"GSM2828897","Homo sapiens","GRCh38","male","15 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828897/suppl/GSM2828897_ENCFF503CED_peaks_GRCh38.bed.gz"
"GSM2828896","Homo sapiens","GRCh38","male","15 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828896/suppl/GSM2828896_ENCFF922CJA_peaks_GRCh38.bed.gz"
"GSM2828883","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828883/suppl/GSM2828883_ENCFF973ISL_pseudoreplicated_idr_thresholded_peaks_hg19.bed.gz"
"GSM2828882","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828882/suppl/GSM2828882_ENCFF914NST_peaks_GRCh38.bed.gz"
"GSM2828881","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828881/suppl/GSM2828881_ENCFF927IWJ_peaks_GRCh38.bed.gz"
"GSM2828877","Homo sapiens","GRCh38","female","51 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828877/suppl/GSM2828877_ENCFF858JRL_peaks_GRCh38.bed.gz"
"GSM2828876","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828876/suppl/GSM2828876_ENCFF830XLX_pseudoreplicated_idr_thresholded_peaks_hg19.bed.gz"
"GSM2828873","Homo sapiens","GRCh38","female","69 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828873/suppl/GSM2828873_ENCFF106REB_peaks_GRCh38.bed.gz"
"GSM2828872","Homo sapiens","GRCh38","female","69 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828872/suppl/GSM2828872_ENCFF873FBE_peaks_GRCh38.bed.gz"
"GSM2828870","Homo sapiens","GRCh38","male","54 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828870/suppl/GSM2828870_ENCFF675MAI_peaks_GRCh38.bed.gz"
"GSM2828865","Homo sapiens","GRCh38","not collected","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828865/suppl/GSM2828865_ENCFF675KGC_peaks_GRCh38.bed.gz"
"GSM2828864","Homo sapiens","GRCh38","not collected","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828864/suppl/GSM2828864_ENCFF887CGM_peaks_hg19.bed.gz"
"GSM2828863","Homo sapiens","GRCh38","female","69 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828863/suppl/GSM2828863_ENCFF625ROS_peaks_GRCh38.bed.gz"
"GSM2828862","Homo sapiens","GRCh38","female","69 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828862/suppl/GSM2828862_ENCFF706VXW_peaks_hg19.bed.gz"
"GSM2828861","Homo sapiens","GRCh38","female","69 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828861/suppl/GSM2828861_ENCFF228NEB_peaks_GRCh38.bed.gz"
"GSM2828860","Homo sapiens","GRCh38","female","69 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828860/suppl/GSM2828860_ENCFF930UBG_peaks_hg19.bed.gz"
"GSM2828857","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828857/suppl/GSM2828857_ENCFF641QDG_peaks_hg19.bed.gz"
"GSM2828856","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828856/suppl/GSM2828856_ENCFF275MZN_peaks_GRCh38.bed.gz"
"GSM2828855","Homo sapiens","GRCh38","female","51 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828855/suppl/GSM2828855_ENCFF856FKS_peaks_hg19.bed.gz"
"GSM2828847","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828847/suppl/GSM2828847_ENCFF561KXA_peaks_GRCh38.bed.gz"
"GSM2828846","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828846/suppl/GSM2828846_ENCFF863BUI_peaks_hg19.bed.gz"
"GSM2828839","Homo sapiens","GRCh38","not collected","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828839/suppl/GSM2828839_ENCFF129NEP_peaks_GRCh38.bed.gz"
"GSM2828838","Homo sapiens","GRCh38","not collected","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828838/suppl/GSM2828838_ENCFF809MHX_peaks_GRCh38.bed.gz"
"GSM2828828","Homo sapiens","GRCh38","female","51 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828828/suppl/GSM2828828_ENCFF938QKL_peaks_hg19.bed.gz"
"GSM2828824","Homo sapiens","GRCh38","female","51 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828824/suppl/GSM2828824_ENCFF977BTX_peaks_hg19.bed.gz"
"GSM2828823","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828823/suppl/GSM2828823_ENCFF926YYG_peaks_GRCh38.bed.gz"
"GSM2828822","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828822/suppl/GSM2828822_ENCFF819OTE_peaks_GRCh38.bed.gz"
"GSM2828819","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828819/suppl/GSM2828819_ENCFF337ISL_peaks_hg19.bed.gz"
"GSM2828818","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828818/suppl/GSM2828818_ENCFF870JMX_peaks_hg19.bed.gz"
"GSM2828803","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828803/suppl/GSM2828803_ENCFF687WBD_peaks_GRCh38.bed.gz"
"GSM2828797","Homo sapiens","GRCh38","male","37 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828797/suppl/GSM2828797_ENCFF673MXP_peaks_GRCh38.bed.gz"
"GSM2828728","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828728/suppl/GSM2828728_ENCFF233FOV_peaks_hg19.bed.gz"
"GSM2828727","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828727/suppl/GSM2828727_ENCFF955QYT_peaks_GRCh38.bed.gz"
"GSM2828726","Homo sapiens","GRCh38","female","69 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828726/suppl/GSM2828726_ENCFF429CKD_peaks_hg19.bed.gz"
"GSM2828725","Homo sapiens","GRCh38","female","69 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828725/suppl/GSM2828725_ENCFF931OLL_peaks_GRCh38.bed.gz"
"GSM2828717","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828717/suppl/GSM2828717_ENCFF590AZG_peaks_hg19.bed.gz"
"GSM2828716","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828716/suppl/GSM2828716_ENCFF625VEV_peaks_hg19.bed.gz"
"GSM2828693","Homo sapiens","GRCh38","male","15 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828693/suppl/GSM2828693_ENCFF695QOW_peaks_GRCh38.bed.gz"
"GSM2828692","Homo sapiens","GRCh38","male","15 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828692/suppl/GSM2828692_ENCFF428ZMF_peaks_GRCh38.bed.gz"
"GSM2828686","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828686/suppl/GSM2828686_ENCFF357ABR_peaks_hg19.bed.gz"
"GSM2828685","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828685/suppl/GSM2828685_ENCFF782NYK_peaks_hg19.bed.gz"
"GSM2828684","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828684/suppl/GSM2828684_ENCFF928EZI_peaks_GRCh38.bed.gz"
"GSM2828683","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828683/suppl/GSM2828683_ENCFF804WBF_peaks_hg19.bed.gz"
"GSM2828682","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828682/suppl/GSM2828682_ENCFF620ANC_peaks_GRCh38.bed.gz"
"GSM2828681","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828681/suppl/GSM2828681_ENCFF720HMJ_peaks_hg19.bed.gz"
"GSM2828674","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828674/suppl/GSM2828674_ENCFF533JRR_peaks_hg19.bed.gz"
"GSM2828673","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828673/suppl/GSM2828673_ENCFF228HWO_peaks_hg19.bed.gz"
"GSM2828636","Homo sapiens","GRCh38","male","37 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828636/suppl/GSM2828636_ENCFF759YZA_peaks_GRCh38.bed.gz"
"GSM2828627","Homo sapiens","GRCh38","male","37 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828627/suppl/GSM2828627_ENCFF987IKB_peaks_GRCh38.bed.gz"
"GSM2828565","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828565/suppl/GSM2828565_ENCFF952TOJ_peaks_hg19.bed.gz"
"GSM2828564","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828564/suppl/GSM2828564_ENCFF324MHP_peaks_hg19.bed.gz"
"GSM2828561","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828561/suppl/GSM2828561_ENCFF704KAE_pseudoreplicated_idr_thresholded_peaks_hg19.bed.gz"
"GSM2828554","Homo sapiens","GRCh38","female","69 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828554/suppl/GSM2828554_ENCFF458VAF_peaks_hg19.bed.gz"
"GSM2828553","Homo sapiens","GRCh38","female","69 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828553/suppl/GSM2828553_ENCFF366JFG_peaks_hg19.bed.gz"
"GSM2828551","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828551/suppl/GSM2828551_ENCFF793QRF_pseudoreplicated_idr_thresholded_peaks_GRCh38.bed.gz"
"GSM2828549","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828549/suppl/GSM2828549_ENCFF470QLV_peaks_hg19.bed.gz"
"GSM2828548","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828548/suppl/GSM2828548_ENCFF314GFC_peaks_GRCh38.bed.gz"
"GSM2828543","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828543/suppl/GSM2828543_ENCFF508MDN_peaks_hg19.bed.gz"
"GSM2828542","Homo sapiens","GRCh38","female","53 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828542/suppl/GSM2828542_ENCFF370RBU_peaks_hg19.bed.gz"
"GSM2828537","Homo sapiens","GRCh38","male","54 year","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828537/suppl/GSM2828537_ENCFF917PXT_pseudoreplicated_idr_thresholded_peaks_hg19.bed.gz"
"GSM2828531","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828531/suppl/GSM2828531_ENCFF832PXR_peaks_hg19.bed.gz"
"GSM2828530","Homo sapiens","GRCh38","female","unknown","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2828nnn/GSM2828530/suppl/GSM2828530_ENCFF476GVZ_peaks_GRCh38.bed.gz"
